organism,count
"gi|1445136062|ref|NR_158102.1| Longimonas haloalkaliphila strain BSker3 16S ribosomal RNA, partial sequence",1
"gi|1445136061|ref|NR_158101.1| Natronotalea proteinilytica strain BSker2 16S ribosomal RNA, partial sequence",1
"gi|1864207160|ref|NR_169454.1| Natronotalea sambharensis strain AK103 16S ribosomal RNA, partial sequence",1
"gi|2363083583|ref|NR_180039.1| Frigidibacter oleivorans strain XJ4 16S ribosomal RNA, partial sequence",1
"gi|2363080519|ref|NR_178500.1| Segeticoccus rhizosphaerae strain YJ01 16S ribosomal RNA, partial sequence",1
"gi|343205664|ref|NR_044033.1| Streptacidiphilus melanogenes strain SB-B34 16S ribosomal RNA, partial sequence",1
"gi|219846430|ref|NR_026021.1| Prosthecobacter dejongeii strain FC1 16S ribosomal RNA, partial sequence",1
"gi|219846433|ref|NR_026024.1| Prosthecobacter fusiformis strain FC4 16S ribosomal RNA, partial sequence",1
"gi|2463901853|ref|NR_184621.1| Pollutimonas subterranea strain JR1/69-3-13 16S ribosomal RNA, partial sequence",1
"gi|2463901840|ref|NR_184620.1| Pollutimonas nitritireducens strain JR1/69-2-13 16S ribosomal RNA, partial sequence",1
"gi|343199069|ref|NR_044485.1| Brevibacillus panacihumi strain DCY35 16S ribosomal RNA, partial sequence",1
"gi|1227086099|ref|NR_148612.1| Brevibacillus sediminis strain YIM 78300 16S ribosomal RNA, partial sequence",1
"gi|631251013|ref|NR_112210.1| Brevibacillus invocatus strain NCIMB 13772 16S ribosomal RNA, partial sequence",1
"gi|2363083174|ref|NR_179835.1| Microbacterium lushaniae strain L-031 16S ribosomal RNA, partial sequence",1
"gi|636558531|ref|NR_114588.1| Methylomonas rubra strain NCIMB 11913 16S ribosomal RNA, partial sequence",1
"gi|265678932|ref|NR_029240.1| Methylomicrobium agile strain A30 16S ribosomal RNA, partial sequence",1
"gi|1227085975|ref|NR_148568.1| Murdochiella massiliensis strain SIT12 16S ribosomal RNA, partial sequence",1
"gi|2363082573|ref|NR_179533.1| Murdochiella vaginalis strain Marseille-P2341 16S ribosomal RNA, partial sequence",1
"gi|1491514587|ref|NR_159195.1| Pseudofrankia asymbiotica strain NRRL B-16386 16S ribosomal RNA, partial sequence",1
"gi|2363084721|ref|NR_180609.1| Spirosoma utsteinense strain LMG 31447 16S ribosomal RNA, partial sequence",1
"gi|2363086150|ref|NR_181327.1| Spirosoma validum strain BT704 16S ribosomal RNA, partial sequence",1
"gi|2363083548|ref|NR_180022.1| Flavobacterium cupreum strain P2683 16S ribosomal RNA, partial sequence",1
"gi|265678727|ref|NR_029032.1| Vibrio ponticus strain 69 16S ribosomal RNA, partial sequence",1
"gi|1441204261|ref|NR_157676.1| Rothia uropygioeca strain 257 16S ribosomal RNA, partial sequence",1
"gi|1441204260|ref|NR_157675.1| Rothia uropygialis strain 36 16S ribosomal RNA, partial sequence",1
"gi|636560685|ref|NR_116745.1| Rothia koreensis strain P31 16S ribosomal RNA, partial sequence",1
"gi|265678437|ref|NR_028739.1| Leifsonia poae strain VKM Ac-1401 16S ribosomal RNA, partial sequence >gi|636558974|ref|NR_115031.1| Leifsonia poae strain DSM 15202 16S ribosomal RNA, partial sequence",1
"gi|2363081312|ref|NR_178900.1| Planctomonas psychrotolerans strain J5903 16S ribosomal RNA, partial sequence",1
"gi|343200634|ref|NR_041321.1| Legionella impletisoli strain OA1-1 16S ribosomal RNA, partial sequence",1
"gi|961555213|ref|NR_134182.1| Sphingomonas kyeonggiensis strain THG-DT81 16S ribosomal RNA, partial sequence",1
"gi|228715353|ref|NR_027525.1| Rhizorhabdus wittichii RW1 16S ribosomal RNA, partial sequence",1
"gi|219878490|ref|NR_025629.1| Rhodovarius lipocyclicus strain CCUG 44693 16S ribosomal RNA, partial sequence",1
"gi|343200941|ref|NR_041628.1| Thiomonas delicata strain Hoe5 16S ribosomal RNA, partial sequence",1
"gi|566085061|ref|NR_108684.1| Desulfotomaculum varum strain RH04-3 16S ribosomal RNA, partial sequence",1
"gi|1445135983|ref|NR_158023.1| Oceanispirochaeta sediminicola strain SY2 16S ribosomal RNA, partial sequence",1
"gi|1384992334|ref|NR_156083.1| Pleomorphochaeta caudata strain SEBR 4223 16S ribosomal RNA, partial sequence",1
"gi|2962412350|ref|NR_199545.1| Streptococcus mitis subsp. carlssonii strain SK608 16S ribosomal RNA, partial sequence",1
"gi|1811131559|ref|NR_165741.1| Streptococcus chosunensis strain ChDC B353 16S ribosomal RNA, partial sequence",1
"gi|1384992292|ref|NR_156041.1| Mesobacillus maritimus strain KS16-9 16S ribosomal RNA, partial sequence",1
"gi|343200105|ref|NR_040792.1| Lederbergia lenta strain NCIMB 8773 16S ribosomal RNA, partial sequence",1
"gi|2962412304|ref|NR_199499.1| Pelomonas lactea strain DXS20W 16S ribosomal RNA, partial sequence",1
"gi|1199303388|ref|NR_147739.1| Nocardiopsis ansamitocini strain EGI 80425 16S ribosomal RNA, partial sequence",1
"gi|1397641837|ref|NR_156947.1| Pseudonocardia profundimaris strain GY0556 16S ribosomal RNA, partial sequence",1
"gi|219846422|ref|NR_026013.1| Clostridium chauvoei strain 2585 16S ribosomal RNA, partial sequence",1
"gi|343199037|ref|NR_044383.1| Paraburkholderia sediminicola strain HU2-65W 16S ribosomal RNA, partial sequence",1
"gi|1491522536|ref|NR_159343.1| Aureimonas populi strain 4M3-2 16S ribosomal RNA, partial sequence",1
"gi|1212229261|ref|NR_148331.1| Kiloniella litopenaei strain P1-1 16S ribosomal RNA, partial sequence",1
"gi|645322272|ref|NR_119062.1| Shinella zoogloeoides strain ATCC 19623 16S ribosomal RNA, partial sequence",1
"gi|2962412225|ref|NR_199419.1| Amycolatopsis melonis strain NEAU-NG30 16S ribosomal RNA, partial sequence",1
"gi|2836274948|ref|NR_197711.1| Amycolatopsis nalaikhensis strain 2-2 16S ribosomal RNA, complete sequence",1
"gi|566085299|ref|NR_109301.1| Amycolatopsis bullii strain SF27 16S ribosomal RNA, partial sequence",1
"gi|1909404484|ref|NR_170539.1| Janthinobacterium aquaticum strain FT58W 16S ribosomal RNA, partial sequence",1
"gi|636560721|ref|NR_116781.1| Terrabacter carboxydivorans strain PY2 16S ribosomal RNA, partial sequence",1
"gi|2296162763|ref|NR_177710.1| Neolyngbya nodulosa 16S ribosomal RNA, partial sequence",1
"gi|645319917|ref|NR_117250.1| Devosia enhydra strain 9b 16S ribosomal RNA, partial sequence",1
"gi|265678677|ref|NR_028982.1| Acidithiobacillus albertensis strain DSM 14366 16S ribosomal RNA, partial sequence",1
"gi|2363084723|ref|NR_180610.1| Salsipaludibacter albus strain AS10 16S ribosomal RNA, partial sequence",1
"gi|2136551585|ref|NR_173588.1| Protaetiibacter larvae strain KACC 19322 16S ribosomal RNA, complete sequence",1
"gi|219846872|ref|NR_026464.1| Ferribacterium limneticum strain cda-1 16S ribosomal RNA, partial sequence",1
"gi|2363082346|ref|NR_179420.1| Paracoccus onubensis strain 1011MAR3C25 16S ribosomal RNA, partial sequence",1
"gi|343201652|ref|NR_042378.1| Roseibium album strain 5OM6 16S ribosomal RNA, partial sequence",1
"gi|2363081086|ref|NR_178786.1| Schlegelella koreensis strain ID0723 16S ribosomal RNA, partial sequence",1
"gi|444303901|ref|NR_074324.1| Nitrobacter winogradskyi strain Nb-255 16S ribosomal RNA, partial sequence",1
"gi|1779814936|ref|NR_165010.1| Pseudogemmobacter bohemicus strain Cd-10 16S ribosomal RNA, complete sequence",1
"gi|2136551534|ref|NR_173537.1| Algihabitans albus strain HHTR 118 16S ribosomal RNA, partial sequence",1
"gi|559795154|ref|NR_104741.1| Clostridium tarantellae strain UM-87 16S ribosomal RNA, partial sequence",1
"gi|2363080717|ref|NR_178600.1| Chitinophaga qingshengii strain JN246 16S ribosomal RNA, partial sequence",1
"gi|1230874701|ref|NR_148862.1| Dinghuibacter silviterrae strain DHOA34 16S ribosomal RNA, partial sequence",1
"gi|1246951782|ref|NR_149786.1| Phenylobacterium panacis strain DCY 109 16S ribosomal RNA, partial sequence",1
"gi|1491520150|ref|NR_159313.1| Thauera propionica strain KNDSS-Mac4 16S ribosomal RNA, partial sequence",1
"gi|636559696|ref|NR_115756.1| Sideroxydans lithotrophicus ES-1 16S ribosomal RNA, partial sequence",1
"gi|1779814797|ref|NR_164872.1| Novosphingobium profundi strain F72 16S ribosomal RNA, partial sequence",1
"gi|343205788|ref|NR_044210.1| Novosphingobium panipatense strain SM16 16S ribosomal RNA, partial sequence",1
"gi|961555137|ref|NR_134105.1| Novosphingobium chloroacetimidivorans strain BUT-14 16S ribosomal RNA, partial sequence",1
"gi|219846382|ref|NR_025973.1| Desulfuromonas palmitatis strain SDBY1 16S ribosomal RNA, partial sequence",1
"gi|672239105|ref|NR_125694.1| Streptosporangium nanhuense strain NEAU-NH11 16S ribosomal RNA, partial sequence",1
"gi|343201304|ref|NR_042030.1| Actinocorallia glomerata strain IMSNU 22179 16S ribosomal RNA, partial sequence",1
"gi|645320638|ref|NR_117796.1| Flavitalea populi strain HY-50R 16S ribosomal RNA, partial sequence",1
"gi|636559956|ref|NR_116016.1| Modicisalibacter xianhensis strain A-1 16S ribosomal RNA, partial sequence",1
"gi|2836274942|ref|NR_197705.1| Gilvimarinus algae strain SDUM040014 16S ribosomal RNA, partial sequence",1
"gi|2363080934|ref|NR_178710.1| Teredinibacter waterburyi strain Bs02 16S ribosomal RNA, partial sequence",1
"gi|343202555|ref|NR_042911.1| Brucella lupini strain LUP21 16S ribosomal RNA, partial sequence",1
"gi|2260349510|ref|NR_176592.1| Kovacikia minuta strain CCNU0001 16S ribosomal RNA, partial sequence",1
"gi|265678717|ref|NR_029022.1| Metabacillus indicus strain Sd/3 16S ribosomal RNA, partial sequence",1
"gi|2363080958|ref|NR_178722.1| Litorivivens lipolytica strain HJTF-7 16S ribosomal RNA, partial sequence",1
"gi|343200241|ref|NR_040928.1| Nannocystis exedens strain DSM 71 16S ribosomal RNA, partial sequence",1
"gi|1230874690|ref|NR_148851.1| Terasakiella brassicae strain B3 16S ribosomal RNA, partial sequence",1
"gi|2136551667|ref|NR_173672.1| Pukyongiella litopenaei strain SH-1 16S ribosomal RNA, partial sequence",1
"gi|2363083142|ref|NR_179819.1| Tabrizicola soli strain ZQBW 16S ribosomal RNA, partial sequence",1
"gi|343200182|ref|NR_040869.1| Cupriavidus laharis strain 1263a 16S ribosomal RNA, partial sequence",1
"gi|1445265788|ref|NR_158153.1| Aestuariicoccus marinus strain NAP41 16S ribosomal RNA, partial sequence",1
"gi|343204628|ref|NR_043797.1| Pseudooceanicola nanhaiensis strain SS011B1-20 16S ribosomal RNA, partial sequence",1
"gi|631251949|ref|NR_113147.1| Sulfuritalea hydrogenivorans sk43H 16S ribosomal RNA, partial sequence",1
"gi|2363083688|ref|NR_180092.1| Cohaesibacter intestini strain YE-B6 16S ribosomal RNA, partial sequence",1
"gi|2363087149|ref|NR_181830.1| Qipengyuania proteolytica strain 6B39 16S ribosomal RNA, partial sequence",1
"gi|343205960|ref|NR_044475.1| Leucobacter chironomi strain MM2LB 16S ribosomal RNA, partial sequence",1
"gi|636558999|ref|NR_115056.1| Blastochloris gulmargensis strain JA248 16S ribosomal RNA, partial sequence",1
"gi|343201768|ref|NR_042494.1| Terrimonas ferruginea strain DSM 30193 16S ribosomal RNA, partial sequence",1
"gi|1445136071|ref|NR_158111.1| Paludihabitans psychrotolerans strain NC1253 16S ribosomal RNA, partial sequence",1
"gi|2363081292|ref|NR_178890.1| Sphingomonas panacisoli strain HKS19 16S ribosomal RNA, partial sequence",1
"gi|1171002978|ref|NR_146363.1| Sphingomonas qilianensis strain X1 16S ribosomal RNA, partial sequence",1
"gi|343202312|ref|NR_042598.1| Mucilaginibacter gracilis strain TPT18 16S ribosomal RNA, partial sequence",1
"gi|343200818|ref|NR_041505.1| Mucilaginibacter daejeonensis strain Jip 10 16S ribosomal RNA, partial sequence",1
"gi|1491520113|ref|NR_159276.1| Mucilaginibacter panaciglaebae strain BXN5-31 16S ribosomal RNA, partial sequence",1
"gi|265679001|ref|NR_029309.1| Geovibrio ferrireducens strain PAL-1 16S ribosomal RNA, partial sequence",1
"gi|219857355|ref|NR_024943.1| Peredibacter starrii strain A3.12 16S ribosomal RNA, partial sequence",1
"gi|2180566454|ref|NR_174299.1| Alkalibaculum sporogenes strain M08 DMB 16S ribosomal RNA, partial sequence",1
"gi|926663124|ref|NR_132718.1| Aeromonas cavernicola strain MDC 2508 16S ribosomal RNA, partial sequence",1
"gi|2363084096|ref|NR_180297.1| Yersinia hibernica strain CFS1934 16S ribosomal RNA, partial sequence",1
"gi|2363086747|ref|NR_181630.1| Catenulispora pinistramenti strain NL8 16S ribosomal RNA, partial sequence",1
"gi|343198878|ref|NR_043939.1| Cystobacter armeniaca strain DSM 14710 16S ribosomal RNA, partial sequence",1
"gi|2363080551|ref|NR_178516.1| Sphingomonas lenta strain 1PNM-20 16S ribosomal RNA, partial sequence",1
"gi|672239012|ref|NR_125601.1| Cellulomonas massiliensis JC225 16S ribosomal RNA, partial sequence",1
"gi|219857215|ref|NR_024843.1| Methylopila capsulata strain IM1 16S ribosomal RNA, partial sequence",1
"gi|343202905|ref|NR_043399.1| Sinorhizobium meliloti strain IAM 12611 16S ribosomal RNA, partial sequence",1
"gi|1018196596|ref|NR_136475.1| Phaeocystidibacter marisrubri strain G18 16S ribosomal RNA, partial sequence",1
"gi|2363083877|ref|NR_180187.1| Microbacterium wangchenii strain dk512 16S ribosomal RNA, partial sequence",1
"gi|566085034|ref|NR_108607.1| Plantactinospora endophytica strain YIM 68255 16S ribosomal RNA, partial sequence",1
"gi|265678935|ref|NR_029243.1| Methylomonas aurantiaca strain JB103 16S ribosomal RNA, partial sequence",1
"gi|444439566|ref|NR_074881.1| Flexistipes sinusarabici DSM 4947 16S ribosomal RNA, partial sequence",1
"gi|2363082165|ref|NR_179329.1| Vescimonas fastidiosa strain MM35 16S ribosomal RNA, partial sequence",1
"gi|974142235|ref|NR_134755.1| Larsenimonas salina strain M1-18 16S ribosomal RNA, partial sequence",1
"gi|645319623|ref|NR_117008.1| Chryseobacterium culicis strain R4-1A 16S ribosomal RNA, partial sequence",1
"gi|1384992369|ref|NR_156145.1| Chryseobacterium cucumeris strain GSE06 16S ribosomal RNA, partial sequence",1
"gi|2363083505|ref|NR_180001.1| Chryseobacterium pennae strain 1_F178 16S ribosomal RNA, partial sequence",1
"gi|265678928|ref|NR_029236.1| Coprothermobacter proteolyticus strain BT 16S ribosomal RNA, partial sequence",1
"gi|636559504|ref|NR_115564.1| Oleomonas sagaranensis strain HD-1 16S ribosomal RNA, partial sequence",1
"gi|2363080681|ref|NR_178582.1| Microlunatus cavernae strain YIM C01117 16S ribosomal RNA, partial sequence",1
"gi|636560759|ref|NR_116819.1| Microlunatus soli strain CC-012602 16S ribosomal RNA, partial sequence",1
"gi|2363084643|ref|NR_180570.1| Desertihabitans brevis strain 16Sb5-5 16S ribosomal RNA, partial sequence",1
"gi|636558681|ref|NR_114738.1| Thermoactinomyces intermedius strain ATCC 33205 16S ribosomal RNA, partial sequence",1
"gi|1909404444|ref|NR_170499.1| Arenimonas terrae strain R29 16S ribosomal RNA, partial sequence",1
"gi|645322514|ref|NR_119245.1| Desulfoscipio geothermicus DSM 3669 16S ribosomal RNA, partial sequence",1
"gi|631252838|ref|NR_114036.1| Tistrella mobilis strain NBRC 102134 16S ribosomal RNA, partial sequence",1
"gi|2363081098|ref|NR_178792.1| Salinarimonas soli strain BN140002 16S ribosomal RNA, partial sequence",1
"gi|2363085890|ref|NR_181197.1| Pseudomonas urethralis strain BML-PP042 16S ribosomal RNA, partial sequence",1
"gi|2363085888|ref|NR_181196.1| Pseudomonas ceruminis strain BML-PP028 16S ribosomal RNA, partial sequence",1
"gi|343200618|ref|NR_041305.1| Kandleria vitulina DSM 20405 strain JCM 1143 16S ribosomal RNA, partial sequence",1
"gi|1146059172|ref|NR_145904.1| Paenibacillus ripae strain HZ1 16S ribosomal RNA, partial sequence",1
"gi|265678582|ref|NR_028887.1| Paenibacillus odorifer strain TOD45 16S ribosomal RNA, partial sequence",1
"gi|343202652|ref|NR_043040.1| Roseibium marinum strain mano18 16S ribosomal RNA, partial sequence",1
"gi|219846868|ref|NR_026460.1| Desulfurella propionica strain U-8 16S ribosomal RNA, partial sequence",1
"gi|219846867|ref|NR_026459.1| Desulfurella kamchatkensis strain K-119 16S ribosomal RNA, partial sequence",1
"gi|1240411894|ref|NR_149226.1| Nocardia rayongensis strain RY45-3 16S ribosomal RNA, partial sequence",1
"gi|636560758|ref|NR_116818.1| Nocardia callitridis strain CAP 290 16S ribosomal RNA, partial sequence",1
"gi|219856904|ref|NR_024725.1| Catenuloplanes crispus JCM 9312 16S ribosomal RNA, partial sequence",1
"gi|2363085577|ref|NR_181041.1| Sessilibacter corallicola strain C21 16S ribosomal RNA, partial sequence",1
"gi|1397641753|ref|NR_156862.1| Aquidulcibacter paucihalophilus strain TH1-2 16S ribosomal RNA, partial sequence",1
"gi|566085628|ref|NR_109729.1| Tenacibaculum xiamenense strain WJ-1 16S ribosomal RNA, partial sequence",1
"gi|1146059206|ref|NR_145938.1| Flavobacterium buctense strain T7 16S ribosomal RNA, partial sequence",1
"gi|2180566318|ref|NR_174199.1| Ancylomarina longa strain T3-2 S1-C 16S ribosomal RNA, partial sequence",1
"gi|2836274895|ref|NR_197658.1| Aquibaculum arenosum strain CAU 1616 16S ribosomal RNA, partial sequence",1
"gi|2136551532|ref|NR_173535.1| Gynurincola endophyticus strain HBUM179779 16S ribosomal RNA, partial sequence",1
"gi|343202772|ref|NR_043218.1| Janibacter anophelis strain H2.16B 16S ribosomal RNA, partial sequence",1
"gi|566085235|ref|NR_109064.1| Knoellia locipacati strain DMZ1 16S ribosomal RNA, partial sequence",1
"gi|2363083909|ref|NR_180203.1| Helicobacter mehlei strain L15 16S ribosomal RNA, partial sequence",1
"gi|343198727|ref|NR_043522.1| Thermovirga lienii DSM 17291 strain Cas60314 16S ribosomal RNA, partial sequence",1
"gi|2962412253|ref|NR_199447.1| Flavobacterium flavipallidum strain DGU99 16S ribosomal RNA, partial sequence",1
"gi|974142208|ref|NR_134728.1| Flavobacterium palustre strain S44 16S ribosomal RNA, partial sequence",1
"gi|636558926|ref|NR_114983.1| Flavobacterium reichenbachii strain WB 3.2-61 16S ribosomal RNA, partial sequence",1
"gi|343198425|ref|NR_041795.1| Clostridium subterminale strain DSM 6970 16S ribosomal RNA, partial sequence",1
"gi|566084908|ref|NR_108456.1| Lentzea jiangxiensis strain FXJ1.034 16S ribosomal RNA, partial sequence",1
"gi|228719618|ref|NR_027583.1| Thermobispora bispora strain DSM 43833 16S ribosomal RNA, partial sequence",1
"gi|2363082051|ref|NR_179272.1| Quadrisphaera oryzae strain RL12-1S 16S ribosomal RNA, partial sequence",1
"gi|1277396331|ref|NR_152042.1| Kaistella montana strain WG4 16S ribosomal RNA, partial sequence",1
"gi|343202062|ref|NR_042520.1| Flavobacterium hercynium strain WB 4.2-33 16S ribosomal RNA, partial sequence",1
"gi|2363086035|ref|NR_181270.1| Roseococcus microcysteis strain NIBR12 16S ribosomal RNA, partial sequence",1
"gi|2962412332|ref|NR_199527.1| Roseomonas cutis strain OT10 16S ribosomal RNA, partial sequence",1
"gi|974142251|ref|NR_134771.1| Mucilaginibacter gotjawali strain SA3-7 16S ribosomal RNA, partial sequence",1
"gi|2363085959|ref|NR_181232.1| Mucilaginibacter ginkgonis strain HMF7856 16S ribosomal RNA, partial sequence",1
"gi|2363085957|ref|NR_181231.1| Mucilaginibacter ginkgonis strain HMF7856 16S ribosomal RNA, partial sequence",1
"gi|661903056|ref|NR_122087.1| Thioalbus denitrificans strain Su4 16S ribosomal RNA, partial sequence",1
"gi|2836274914|ref|NR_197677.1| Spartinivicinus poritis strain A2-2 16S ribosomal RNA, partial sequence",1
