organism,count
"gi|631251852|ref|NR_113050.1| Nocardioides iriomotensis strain IR27-S3 16S ribosomal RNA, partial sequence",1
"gi|1384992363|ref|NR_156139.1| Pseudactinotalea terrae strain 5GHs33-3 16S ribosomal RNA, partial sequence",1
"gi|2136551678|ref|NR_173683.1| Dictyobacter formicarum strain SOSP1-9 16S ribosomal RNA, partial sequence",1
"gi|1013172391|ref|NR_135858.1| Mesorhizobium jarvisii strain ATCC 33669 16S ribosomal RNA, partial sequence",1
"gi|926663078|ref|NR_132672.1| Swingsia samuiensis strain AH83 16S ribosomal RNA, partial sequence",1
"gi|343200160|ref|NR_040847.1| Cutibacterium acnes strain ATCC 6919 16S ribosomal RNA, partial sequence >gi|631251830|ref|NR_113028.1| Cutibacterium acnes strain JCM 6425 16S ribosomal RNA, partial sequence",1
"gi|1277396232|ref|NR_151943.1| Cutibacterium namnetense strain NTS 31307302 16S ribosomal RNA, partial sequence",1
"gi|219846663|ref|NR_026255.1| Nitratidesulfovibrio termitidis HI1 16S ribosomal RNA, partial sequence",1
"gi|926663107|ref|NR_132701.1| Desulfohalophilus alkaliarsenatis strain SLSR-1 16S ribosomal RNA, partial sequence",1
"gi|343204477|ref|NR_043781.1| Azospirillum canadense strain DS2 16S ribosomal RNA, partial sequence",1
"gi|636560338|ref|NR_116398.1| Thiothrix caldifontis strain G1 16S ribosomal RNA, partial sequence",1
"gi|636560337|ref|NR_116397.1| Thiothrix lacustris strain BL 16S ribosomal RNA, partial sequence",1
"gi|1199303396|ref|NR_147747.1| Sulfuricaulis limicola strain HA5 16S ribosomal RNA, partial sequence",1
"gi|1011034798|ref|NR_135703.1| Pseudomonas guariconensis strain PCAVU11 16S ribosomal RNA, partial sequence",1
"gi|631252777|ref|NR_113975.1| Neoasaia chiangmaiensis strain NBRC 101099 16S ribosomal RNA, partial sequence",1
"gi|2260349425|ref|NR_176507.1| Tengunoibacter tsumagoiensis strain Uno3 16S ribosomal RNA, partial sequence",1
"gi|2962412229|ref|NR_199423.1| Aurantiacibacter gilvus strain DGU6 16S ribosomal RNA, partial sequence",1
"gi|2136551596|ref|NR_173599.1| Hongsoonwoonella zoysiae strain SY4-7 16S ribosomal RNA, partial sequence",1
"gi|1315203976|ref|NR_152645.1| Microbacterium faecale strain YIM 101168 16S ribosomal RNA, partial sequence",1
"gi|343202742|ref|NR_043178.1| Spiroplasma phoeniceum P40 16S ribosomal RNA, partial sequence",1
"gi|219846115|ref|NR_025705.1| Spiroplasma insolitum strain M55 16S ribosomal RNA, partial sequence",1
"gi|631251704|ref|NR_112902.1| Phascolarctobacterium succinatutens strain YIT 12067 16S ribosomal RNA, partial sequence",1
"gi|1040567029|ref|NR_137378.1| Fusibacter fontis strain KhalAKB1 16S ribosomal RNA, partial sequence",1
"gi|1909404456|ref|NR_170511.1| Amphritea opalescens strain ANRC-JH13 16S ribosomal RNA, partial sequence",1
"gi|485099090|ref|NR_102486.1| Thioalkalivibrio nitratireducens DSM 14787 16S ribosomal RNA, partial sequence",1
"gi|959494887|ref|NR_133755.1| Haloactinopolyspora alkaliphila strain EGI 80088 16S ribosomal RNA, partial sequence",1
"gi|636558854|ref|NR_114911.1| Pseudomonas extremaustralis 14-3 16S ribosomal RNA, partial sequence",1
"gi|343202581|ref|NR_042939.1| Pseudomonas chlororaphis subsp. aureofaciens strain DSM 6698 16S ribosomal RNA, partial sequence",1
"gi|310975228|ref|NR_037092.1| Pseudomonas azotoformans strain KS 0034 16S ribosomal RNA, partial sequence",1
"gi|2836274949|ref|NR_197712.1| Amycolatopsis carbonis strain 2-15 16S ribosomal RNA, complete sequence",1
"gi|343201316|ref|NR_042042.1| Amycolatopsis tolypomycina strain IMSNU 20061 16S ribosomal RNA, partial sequence",1
"gi|265678763|ref|NR_029068.1| Amycolatopsis kentuckyensis strain NRRL B-24129 16S ribosomal RNA, partial sequence",1
"gi|2363081337|ref|NR_178913.1| Alicyclobacillus montanus strain USBA-GBX-503 16S ribosomal RNA, partial sequence",1
"gi|343200324|ref|NR_041011.1| Comamonas badia strain IAM 14839 16S ribosomal RNA, partial sequence",1
"gi|343198922|ref|NR_044044.1| Marinobacter salsuginis SD-14B 16S ribosomal RNA, partial sequence",1
"gi|1953646677|ref|NR_171492.1| Marinobacter maroccanus strain N4 16S ribosomal RNA, partial sequence",1
"gi|645320148|ref|NR_117423.1| Nonomuraea maritima strain FXJ7.203 16S ribosomal RNA, partial sequence",1
"gi|636559018|ref|NR_115075.1| Pararhodospirillum oryzae strain JA318 16S ribosomal RNA, partial sequence",1
"gi|2363081098|ref|NR_178792.1| Salinarimonas soli strain BN140002 16S ribosomal RNA, partial sequence",1
"gi|343201452|ref|NR_042178.1| Beijerinckia indica subsp. indica ATCC 9039 16S ribosomal RNA, partial sequence",1
"gi|2363082998|ref|NR_179747.1| Solitalea longa strain HR-AV 16S ribosomal RNA, complete sequence",1
"gi|444439384|ref|NR_074099.1| Solitalea canadensis DSM 3403 16S ribosomal RNA, partial sequence",1
"gi|343200219|ref|NR_040906.1| Solitalea canadensis DSM 3403 strain IFO 15130 16S ribosomal RNA, partial sequence",1
"gi|645319557|ref|NR_116959.1| Georgenia soli strain CC-NMPT-T3 16S ribosomal RNA, partial sequence",1
"gi|444304168|ref|NR_074592.1| Beutenbergia cavernae DSM 12333 16S ribosomal RNA, partial sequence",1
"gi|2363080860|ref|NR_178673.1| Sporohalobacter salinus strain CEJFT1B 16S ribosomal RNA, partial sequence",1
"gi|559795275|ref|NR_104866.1| Sporohalobacter lortetii strain MD-2 16S ribosomal RNA, partial sequence",1
"gi|645320384|ref|NR_117602.1| Sporohalobacter lortetii strain DSM 3070 16S ribosomal RNA, partial sequence",1
"gi|959494885|ref|NR_133754.1| Glaciihabitans tibetensis strain MP203 16S ribosomal RNA, partial sequence",1
"gi|2363080107|ref|NR_178271.1| Desulfosudis oleivorans Hxd3 16S ribosomal RNA, partial sequence",1
"gi|343201191|ref|NR_041948.1| Sphingomonas fennica strain K101 16S ribosomal RNA, partial sequence",1
"gi|2363081217|ref|NR_178852.1| Sphingomonas hankyongensis strain W1-2-4 16S ribosomal RNA, partial sequence",1
"gi|1491521034|ref|NR_159320.1| Ferrovibrio soli strain A15 16S ribosomal RNA, partial sequence",1
"gi|959495051|ref|NR_133903.1| Thermotoga caldifontis AZM44c09 16S ribosomal RNA, partial sequence",1
"gi|1270533060|ref|NR_042374.2| Thermotoga petrophila RKU-10 16S ribosomal RNA, complete sequence",1
"gi|645321368|ref|NR_118350.1| Blastocatella fastidiosa strain A2-16 16S ribosomal RNA, partial sequence",1
"gi|470467654|ref|NR_074186.1| Rhodomicrobium vannielii ATCC 17100 16S ribosomal RNA, partial sequence",1
"gi|645319648|ref|NR_117027.1| Rhodomicrobium vannielii strain DSM 162 16S ribosomal RNA, partial sequence",1
"gi|1909404424|ref|NR_170479.1| Rhodomicrobium lacus strain JA980 16S ribosomal RNA, partial sequence",1
"gi|1491520141|ref|NR_159304.1| Sphingomonas colocasiae strain CC-MHH0539 16S ribosomal RNA, partial sequence",1
"gi|343200138|ref|NR_040825.1| Sphingomonas ursincola strain DSM 9006 16S ribosomal RNA, partial sequence",1
"gi|343200137|ref|NR_040824.1| Blastomonas natatoria strain DSM 3183 16S ribosomal RNA, partial sequence",1
"gi|636560476|ref|NR_116536.1| Paenibacillus mucilaginosus strain VKPM B-7519 16S ribosomal RNA, partial sequence",1
"gi|559795193|ref|NR_104782.1| Spirochaeta aurantia subsp. aurantia strain J1 16S ribosomal RNA, partial sequence",1
"gi|1445136076|ref|NR_158116.1| Marispirochaeta aestuarii strain JC444 16S ribosomal RNA, partial sequence",1
"gi|559795314|ref|NR_104907.1| Eubacterium coprostanoligenes strain HL 16S ribosomal RNA, partial sequence",1
"gi|2363082601|ref|NR_179547.1| Massilioclostridium coli strain Marseille-P2976 16S ribosomal RNA, partial sequence",1
"gi|343201739|ref|NR_042465.1| Zavarzinella formosa strain A10 16S ribosomal RNA, partial sequence",1
"gi|485099089|ref|NR_102485.1| Halobacteriovorax marinus SJ 16S ribosomal RNA, partial sequence",1
"gi|2221405347|ref|NR_175486.1| Paraburkholderia flava strain LD6 16S ribosomal RNA, partial sequence",1
"gi|2180566409|ref|NR_174265.1| Teichococcus wenyumeiae strain Z23 16S ribosomal RNA, partial sequence",1
"gi|2739363385|ref|NR_191019.1| Limnonema hangangris strain ACKU-684 16S ribosomal RNA, partial sequence",1
"gi|2739363405|ref|NR_191039.1| Gansulinema desertorum strain GS121 16S ribosomal RNA, partial sequence",1
"gi|2363082801|ref|NR_179649.1| Brachybacterium timonense strain Marseille-P4339 16S ribosomal RNA, complete sequence",1
"gi|645320461|ref|NR_117662.1| Sporomusa sphaeroides DSM 2875 16S ribosomal RNA, partial sequence",1
"gi|526641942|ref|NR_103939.1| Desulfoscipio gibsoniae DSM 7213 16S ribosomal RNA, partial sequence",1
"gi|1024974767|ref|NR_136796.1| Acetoanaerobium pronyense strain ST07-YE 16S ribosomal RNA, partial sequence",1
"gi|343200329|ref|NR_041016.1| Phenylobacterium koreense strain Slu-01 16S ribosomal RNA, partial sequence",1
"gi|566084822|ref|NR_108184.1| Algoriphagus jejuensis strain CNU040 16S ribosomal RNA, partial sequence",1
"gi|228716944|ref|NR_027557.1| Roseburia intestinalis L1-82 16S ribosomal RNA, partial sequence",1
"gi|219878206|ref|NR_025345.1| Chondromyces lanuginosus strain Sy t2 16S ribosomal RNA, partial sequence",1
"gi|470467748|ref|NR_074191.1| Pararhodospirillum photometricum DSM 122 16S ribosomal RNA, partial sequence",1
"gi|2363082346|ref|NR_179420.1| Paracoccus onubensis strain 1011MAR3C25 16S ribosomal RNA, partial sequence",1
"gi|343198920|ref|NR_044040.1| Ralstonia solanacearum strain K60-1 16S ribosomal RNA, partial sequence",1
"gi|699005430|ref|NR_126299.1| Orenia chitinitropha strain HCh-An1 16S ribosomal RNA, partial sequence",1
"gi|343202712|ref|NR_043132.1| Thermoanaerobacter mathranii subsp. alimentarius strain AIP 505.99 16S ribosomal RNA, partial sequence",1
"gi|219846308|ref|NR_025898.1| Thermoanaerobacter thermocopriae strain JT-3 16S ribosomal RNA, partial sequence",1
"gi|645319842|ref|NR_117195.1| Naumannella halotolerans strain WS4616 16S ribosomal RNA, partial sequence",1
"gi|219857583|ref|NR_025171.1| Thermodesulfatator indicus DSM 15286 strain CIR29812 16S ribosomal RNA, partial sequence",1
"gi|265678443|ref|NR_028745.1| Thioalkalivibrio denitrificans strain ALJD 16S ribosomal RNA, partial sequence",1
"gi|566084845|ref|NR_108222.1| Kaistia terrae strain 5YN7-3 16S ribosomal RNA, partial sequence",1
"gi|2363084607|ref|NR_180552.1| Foetidibacter luteolus strain YG09 16S ribosomal RNA, partial sequence",1
"gi|636558614|ref|NR_114671.1| Roseomonas gilardii strain ATCC 49956 16S ribosomal RNA, partial sequence",1
"gi|2363080059|ref|NR_178246.1| Roseomonas aceris strain R-1 16S ribosomal RNA, partial sequence",1
"gi|2363081933|ref|NR_179212.1| Leptospira kobayashii strain E30 16S ribosomal RNA, partial sequence",1
"gi|219846174|ref|NR_025764.1| Aquicella siphonis strain SGT-108 16S ribosomal RNA, partial sequence",1
"gi|219846173|ref|NR_025763.1| Aquicella lusitana strain SGT-39 16S ribosomal RNA, partial sequence",1
"gi|1199303378|ref|NR_147729.1| Paradevosia shaoguanensis strain M48 16S ribosomal RNA, partial sequence",1
"gi|1018196562|ref|NR_136441.1| Paradevosia shaoguanensis strain J5-3 16S ribosomal RNA, partial sequence",1
"gi|343201277|ref|NR_042003.1| Pseudonocardia hydrocarbonoxydans strain IMSNU 22140 16S ribosomal RNA, partial sequence",1
"gi|2363086346|ref|NR_181425.1| Micromonospora ferruginea strain 28ISP2-46 16S ribosomal RNA, partial sequence",1
"gi|558508595|ref|NR_104522.1| Micromonospora humi strain P0402 16S ribosomal RNA, partial sequence",1
"gi|310975003|ref|NR_036867.1| Asanoa ferruginea strain 6257-C 16S ribosomal RNA, partial sequence",1
"gi|672239083|ref|NR_125672.1| Undibacterium seohonense strain SHS5-24 16S ribosomal RNA, partial sequence",1
"gi|470466381|ref|NR_074118.1| Desulfomonile tiedjei DSM 6799 16S ribosomal RNA, partial sequence",1
"gi|2296162961|ref|NR_177910.1| Pycnacronema conicum isolate A 16S ribosomal RNA, partial sequence",1
"gi|2296162959|ref|NR_177908.1| Pycnacronema arboriculum isolate B 16S ribosomal RNA, partial sequence",1
"gi|2363081711|ref|NR_179102.1| Edaphobacter flagellatus strain HZ411 16S ribosomal RNA, partial sequence",1
"gi|1240411854|ref|NR_149185.1| Kordiimonas sediminis strain N39 16S ribosomal RNA, partial sequence",1
"gi|1779814847|ref|NR_164922.1| Ornithinimicrobium cavernae strain CFH 30183 16S ribosomal RNA, partial sequence",1
"gi|343198830|ref|NR_043799.1| Helicobacter brantae strain MIT 04-9366 16S ribosomal RNA, partial sequence",1
"gi|933790398|ref|NR_115314.2| Helicobacter mastomyrinus strain MIT 97-5574 16S ribosomal RNA, partial sequence",1
"gi|645321771|ref|NR_118660.1| Magnetovibrio blakemorei strain MV-1 16S ribosomal RNA, partial sequence",1
"gi|1864207041|ref|NR_169335.1| Lichenibacterium ramalinae strain KCTC 72076 16S ribosomal RNA, partial sequence",1
"gi|1269236018|ref|NR_136851.2| Okibacterium endophyticum strain EGI 650022 16S ribosomal RNA, complete sequence",1
"gi|343201076|ref|NR_041763.1| Catellatospora citrea strain IMSNU 22008 16S ribosomal RNA, partial sequence",1
"gi|2962412270|ref|NR_199464.1| Leptospira cinconiae strain WS58.C1 16S ribosomal RNA, partial sequence",1
"gi|343202760|ref|NR_043200.1| Leptospira broomii strain 5399 16S ribosomal RNA, partial sequence",1
"gi|636559239|ref|NR_115296.1| Leptospira inadai serovar Lyme strain 10 16S ribosomal RNA, partial sequence",1
"gi|1199303389|ref|NR_147740.1| Companilactobacillus insicii strain TMW 1.2011 16S ribosomal RNA, partial sequence",1
"gi|343202449|ref|NR_042744.1| Virgibacillus kekensis strain YIM kkny16 16S ribosomal RNA, partial sequence",1
"gi|2363082204|ref|NR_179349.1| Mucilaginibacter segetis strain SD-g 16S ribosomal RNA, partial sequence",1
"gi|961555125|ref|NR_134093.1| Mucilaginibacter pineti strain M47C3B 16S ribosomal RNA, partial sequence",1
"gi|959494995|ref|NR_133848.1| Neoroseomonas soli strain 5N26 16S ribosomal RNA, partial sequence",1
"gi|310974940|ref|NR_036804.1| Legionella rowbothamii strain LLAP6 16S ribosomal RNA gene, partial sequence",1
"gi|219846742|ref|NR_026334.1| Legionella lytica strain L2 16S ribosomal RNA, partial sequence",1
"gi|343205777|ref|NR_044192.1| Bhargavaea beijingensis strain ge10 16S ribosomal RNA, partial sequence",1
"gi|343202563|ref|NR_042919.1| Mycolicibacterium mucogenicum strain ATCC 49650 16S ribosomal RNA, partial sequence >gi|343202778|ref|NR_043237.1| Mycolicibacterium phocaicum strain N4 16S ribosomal RNA, partial sequence",1
"gi|343202779|ref|NR_043238.1| Mycolicibacterium aubagnense strain U8 16S ribosomal RNA, partial sequence",1
"gi|1445135966|ref|NR_158005.1| Mycobacterium aquaticum strain RW6 16S ribosomal RNA, partial sequence",1
"gi|2363084880|ref|NR_180688.1| Siccirubricoccus phaeus strain 1-3 16S ribosomal RNA, partial sequence",1
"gi|2136551604|ref|NR_173607.1| Kaustia mangrovi strain R1DC25 16S ribosomal RNA, partial sequence",1
"gi|2363082549|ref|NR_179521.1| Halomonas saudii strain DR2 16S ribosomal RNA, partial sequence",1
"gi|1277396186|ref|NR_151897.1| Bacillus nakamurai strain NRRL B-41091 16S ribosomal RNA, partial sequence",1
"gi|959494954|ref|NR_133813.1| Pelolinea submarina strain MO-CFX1 16S ribosomal RNA, partial sequence",1
"gi|631251779|ref|NR_112977.1| Cytophaga hutchinsonii strain NBRC 15051 16S ribosomal RNA, partial sequence",1
"gi|1246951800|ref|NR_149804.1| Bradyrhizobium centrosematis strain A9 16S ribosomal RNA, partial sequence",1
"gi|2363081677|ref|NR_179085.1| Nitrincola tibetensis strain xg18 16S ribosomal RNA, partial sequence",1
"gi|636560272|ref|NR_116332.1| Brevibacterium pityocampae strain Tp12 16S ribosomal RNA, partial sequence",1
"gi|961555121|ref|NR_134089.1| Micromonospora violae strain NEAU-zh8 16S ribosomal RNA, partial sequence",1
"gi|343200662|ref|NR_041349.1| Micromonospora chokoriensis strain 2-19(6) 16S ribosomal RNA, partial sequence",1
"gi|265678357|ref|NR_028659.1| Micromonospora auratinigra strain TT1-11 16S ribosomal RNA, partial sequence",1
"gi|636559504|ref|NR_115564.1| Oleomonas sagaranensis strain HD-1 16S ribosomal RNA, partial sequence",1
"gi|636560369|ref|NR_116429.1| Dethiosulfovibrio salsuginis strain USBA 82 16S ribosomal RNA, partial sequence",1
"gi|2363086152|ref|NR_181328.1| Microvirga pudoricolor strain BT291 16S ribosomal RNA, partial sequence",1
"gi|1137647827|ref|NR_145616.1| Georgenia subflava strain Y32 16S ribosomal RNA, partial sequence",1
"gi|343203148|ref|NR_043636.1| Georgenia ruanii strain YIM 004 16S ribosomal RNA, partial sequence",1
"gi|631251472|ref|NR_112669.1| Propioniciclava tarda strain WR061 16S ribosomal RNA, partial sequence",1
"gi|343199053|ref|NR_044431.1| Streptomyces hypolithicus strain HSM#10 16S ribosomal RNA, partial sequence",1
"gi|1491514595|ref|NR_159203.1| Streptomyces odonnellii strain 594 16S ribosomal RNA, partial sequence",1
"gi|2363081903|ref|NR_179197.1| Streptomyces wistariopsis strain JCM 4688 16S ribosomal RNA, partial sequence",1
"gi|2962412218|ref|NR_199412.1| Fidelibacter multiformis strain IA91 16S ribosomal RNA, partial sequence",1
"gi|1864207108|ref|NR_169402.1| Paraburkholderia guartelaensis strain CNPSo 3008 16S ribosomal RNA, partial sequence",1
"gi|2363084481|ref|NR_180488.1| Paraburkholderia acidiphila strain 7Q-K02 16S ribosomal RNA, partial sequence",1
"gi|219857509|ref|NR_025097.1| Paraburkholderia sacchari strain IPT10 16S ribosomal RNA, partial sequence",1
"gi|1150406779|ref|NR_146033.1| Arenimonas taoyuanensis strain YN2-31A 16S ribosomal RNA, partial sequence",1
"gi|1315203982|ref|NR_152651.1| Nocardia jiangsuensis strain KLBMP S0027 16S ribosomal RNA, partial sequence",1
"gi|2363080966|ref|NR_178726.1| Rhodococcus aerolatus strain PAMC 27367 16S ribosomal RNA, partial sequence",1
"gi|961555118|ref|NR_134086.1| Microbacterium kyungheense strain THG-C26 16S ribosomal RNA, partial sequence",1
"gi|343200230|ref|NR_040917.1| Chitinophaga sancti strain IFO 15057 16S ribosomal RNA, partial sequence",1
"gi|2180566391|ref|NR_174254.1| Chryseobacterium pennipullorum strain 7_F195 16S ribosomal RNA, partial sequence",1
"gi|631252421|ref|NR_113619.1| Cupriavidus oxalaticus NBRC 13593 16S ribosomal RNA, partial sequence",1
"gi|1237089592|ref|NR_117157.2| Parageobacillus thermantarcticus strain DSM 9572 16S ribosomal RNA, partial sequence",1
"gi|265678896|ref|NR_029204.1| Microvirgula aerodenitrificans strain Sgly2 16S ribosomal RNA, partial sequence",1
"gi|219846538|ref|NR_026130.1| Zoogloea ramigera strain 106 16S ribosomal RNA, partial sequence",1
"gi|1033657116|ref|NR_137206.1| Novosphingobium gossypii strain JM-1396 16S ribosomal RNA, partial sequence",1
"gi|1315204044|ref|NR_152714.1| Novosphingobium lotistagni strain THG-DN6.20 16S ribosomal RNA, partial sequence",1
"gi|265678486|ref|NR_028789.1| Geobacillus uzenensis strain U 16S ribosomal RNA, partial sequence",1
"gi|1240411936|ref|NR_149280.1| Fodinibius halophilus strain 2W32 16S ribosomal RNA, partial sequence",1
"gi|219846430|ref|NR_026021.1| Prosthecobacter dejongeii strain FC1 16S ribosomal RNA, partial sequence",1
"gi|631251824|ref|NR_113022.1| Clostridium novyi strain JCM 1406 16S ribosomal RNA, partial sequence",1
