organism,count
"gi|631253146|ref|NR_114344.1| Paenibacillus thermoaerophilus strain TC22-2b 16S ribosomal RNA, partial sequence",1
"gi|636558954|ref|NR_115011.1| Thalassospira lucentensis MCCC 1A00383 = DSM 14000 strain QMT2 16S ribosomal RNA, partial sequence",1
"gi|645320921|ref|NR_118014.1| Nitratireductor lucknowense strain IITR-21 16S ribosomal RNA, partial sequence",1
"gi|2363085217|ref|NR_180857.1| Flammeovirga agarivorans strain SR4 16S ribosomal RNA, partial sequence",1
"gi|645321412|ref|NR_118385.1| Algivirga pacifica strain S354 16S ribosomal RNA, partial sequence",1
"gi|343201292|ref|NR_042018.1| Desulfomicrobium escambiense strain DSM 10707 16S ribosomal RNA, partial sequence",1
"gi|1397641787|ref|NR_156896.1| Sporosalibacterium tautonense strain MRo-4 16S ribosomal RNA, partial sequence",1
"gi|1441204348|ref|NR_157763.1| Mongoliimonas terrestris strain MIMtkB18 16S ribosomal RNA, partial sequence",1
"gi|2363083640|ref|NR_180068.1| Lacibacter luteus strain TTM-7 16S ribosomal RNA, partial sequence",1
"gi|959494981|ref|NR_133836.1| Ramlibacter ginsenosidimutans strain BXN5-27 16S ribosomal RNA, partial sequence",1
"gi|1491514511|ref|NR_159166.1| Ramlibacter monticola strain G-3-2 16S ribosomal RNA, partial sequence",1
"gi|343203361|ref|NR_043662.1| Leifsonia naganoensis strain DB103 16S ribosomal RNA, partial sequence",1
"gi|645322299|ref|NR_119082.1| Leifsonia aquatica strain DSM 20146 16S ribosomal RNA, partial sequence",1
"gi|1445136049|ref|NR_158089.1| Winogradskyella maritima strain HME9613 16S ribosomal RNA, partial sequence",1
"gi|2363084924|ref|NR_180710.1| Mesonia hitae strain R32 16S ribosomal RNA, partial sequence",1
"gi|566085183|ref|NR_108987.1| Ectothiorhodospira magna strain B7-7 16S ribosomal RNA, partial sequence",1
"gi|1441204252|ref|NR_157667.1| Novosphingobium fontis strain STM-14 16S ribosomal RNA, partial sequence",1
"gi|2558737067|ref|NR_186875.1| Drouetiella epilithica strain ACKU670 16S ribosomal RNA, partial sequence",1
"gi|566084798|ref|NR_108138.1| Acidithiobacillus ferridurans strain ATCC 33020 16S ribosomal RNA, partial sequence",1
"gi|343198431|ref|NR_041808.1| Helicobacter cetorum MIT 99-5656 16S ribosomal RNA, partial sequence",1
"gi|1199303431|ref|NR_147782.1| Roseomonas elaeocarpi strain PN2 16S ribosomal RNA, partial sequence",1
"gi|2363087195|ref|NR_181853.1| Arachidicoccus terrestris strain 5GH13-10 16S ribosomal RNA, complete sequence",1
"gi|645320694|ref|NR_117839.1| Fusobacterium periodonticum strain ATCC 33693 16S ribosomal RNA, partial sequence",1
"gi|2363080275|ref|NR_178363.1| Fusobacterium pseudoperiodonticum strain ChDC F213 16S ribosomal RNA, partial sequence",1
"gi|645320699|ref|NR_117842.1| Fusobacterium polymorphum ATCC 10953 16S ribosomal RNA, partial sequence",1
"gi|943392594|ref|NR_118236.2| Marininema mesophilum strain SCSIO 10219 16S ribosomal RNA, partial sequence",1
"gi|1227086079|ref|NR_148603.1| Cnuibacter physcomitrellae strain XA 16S ribosomal RNA, partial sequence",1
"gi|636560657|ref|NR_116717.1| Pedococcus cremeus strain V2M29 16S ribosomal RNA, partial sequence",1
"gi|343202810|ref|NR_043286.1| Terrabacter terrae strain PPLB 16S ribosomal RNA, partial sequence",1
"gi|219857436|ref|NR_025024.1| Paenibacillus chinjuensis strain WN9 16S ribosomal RNA, partial sequence",1
"gi|2836274915|ref|NR_197678.1| Paenibacillus silviterrae strain UW52 16S ribosomal RNA, partial sequence",1
"gi|2363086862|ref|NR_181688.1| Hydrogenophilus thiooxidans strain SS56 16S ribosomal RNA, partial sequence",1
"gi|631252518|ref|NR_113716.1| Hydrogenophilus thermoluteolus strain NBRC 14978 16S ribosomal RNA, partial sequence",1
"gi|343198776|ref|NR_043648.1| Xenorhabdus hominickii strain KE01 16S ribosomal RNA, partial sequence",1
"gi|636558955|ref|NR_115012.1| Lewinella cohaerens strain ATCC 23123 16S ribosomal RNA, partial sequence",1
"gi|631252530|ref|NR_113728.1| Sphingomonas adhaesiva strain NBRC 15099 16S ribosomal RNA, partial sequence",1
"gi|1199303368|ref|NR_147719.1| Woeseia oceani strain XK5 16S ribosomal RNA, partial sequence",1
"gi|2136551487|ref|NR_173490.1| Polaribacter aquimarinus strain ZY113 16S ribosomal RNA, complete sequence",1
"gi|1953646753|ref|NR_171536.1| Taibaiella helva strain F-4 16S ribosomal RNA, partial sequence",1
"gi|310975123|ref|NR_036987.1| Bacillus smithii strain NRS-173 16S ribosomal RNA, partial sequence",1
"gi|636559802|ref|NR_115862.1| Hyalangium gracile strain DSM 14753 16S ribosomal RNA, partial sequence",1
"gi|1776910896|ref|NR_164633.1| Thalassospira marina strain CSC3H3 16S ribosomal RNA, complete sequence",1
"gi|2296162960|ref|NR_177909.1| Pycnacronema brasiliensis isolate F 16S ribosomal RNA, partial sequence",1
"gi|631250756|ref|NR_104755.1| Magnetospirillum molischianum strain DSM 120 16S ribosomal RNA, partial sequence",1
"gi|343202573|ref|NR_042931.1| Paraburkholderia phytofirmans PsJN 16S ribosomal RNA, partial sequence",1
"gi|343202175|ref|NR_042524.1| Imhoffiella bheemlica strain JA132 16S ribosomal RNA, partial sequence",1
"gi|343201728|ref|NR_042454.1| Spongiibacter marinus strain HAL40b 16S ribosomal RNA, partial sequence",1
"gi|645320922|ref|NR_118015.1| Spongiibacter marinus strain DSM 17750 16S ribosomal RNA, partial sequence",1
"gi|636560588|ref|NR_116648.1| Nocardioides terrae strain VA15 16S ribosomal RNA, partial sequence",1
"gi|566085248|ref|NR_109076.1| Eilatimonas milleporae strain MD2 16S ribosomal RNA, partial sequence",1
"gi|1491520130|ref|NR_159293.1| Bacillus marinisedimentorum strain NC2-31 16S ribosomal RNA, complete sequence",1
"gi|2363080387|ref|NR_178421.1| Novosphingobium arvoryzae strain Jyi-02 16S ribosomal RNA, partial sequence",1
"gi|2363086588|ref|NR_181551.1| Novosphingobium aureum strain YJ-S2-02 16S ribosomal RNA, partial sequence",1
"gi|645320745|ref|NR_117878.1| Pedobacter boryungensis strain BR-9 16S ribosomal RNA, partial sequence",1
"gi|2363085860|ref|NR_181182.1| Pedobacter planticolens strain LMG 31464 16S ribosomal RNA, partial sequence",1
"gi|636558589|ref|NR_114646.1| Rhodoferax ferrireducens T118 16S ribosomal RNA, partial sequence",1
"gi|566085091|ref|NR_108832.1| Natroniella sulfidigena strain AHT3 16S ribosomal RNA, partial sequence",1
"gi|933790444|ref|NR_041748.2| Helicobacter typhlonius strain MIT 97-6810 16S ribosomal RNA, partial sequence",1
"gi|2363087187|ref|NR_181849.1| Thermomonas beijingensis strain RSS-23 16S ribosomal RNA, partial sequence",1
"gi|636559005|ref|NR_115062.1| Legionella dresdenensis strain W03-356 16S ribosomal RNA, partial sequence",1
"gi|636560360|ref|NR_116420.1| Legionella nagasakiensis strain CDC-1796-JAP-E 16S ribosomal RNA, partial sequence",1
"gi|1171002973|ref|NR_146358.1| Legionella thermalis strain L-47 16S ribosomal RNA, partial sequence",1
"gi|1341393992|ref|NR_153664.1| Burkholderia catarinensis strain 89 16S ribosomal RNA, partial sequence",1
"gi|1146059120|ref|NR_145852.1| Demequina rhizosphaerae strain HI12-135 16S ribosomal RNA, partial sequence",1
"gi|1146059126|ref|NR_145858.1| Demequina subtropica strain HI12-128 16S ribosomal RNA, partial sequence",1
"gi|1146059125|ref|NR_145857.1| Demequina pelophila strain HI12-111 16S ribosomal RNA, partial sequence",1
"gi|1011034818|ref|NR_135715.1| Micromonospora kangleipakensis strain MBRL 34 16S ribosomal RNA, partial sequence",1
"gi|2296162969|ref|NR_177918.1| Sphaerospermopsis reniformis 16S ribosomal RNA, partial sequence",1
"gi|343198698|ref|NR_043314.1| Pseudomonas moraviensis strain 1B4 16S ribosomal RNA, partial sequence",1
"gi|343200860|ref|NR_041547.1| Thermosulfidibacter takaii strain ABI70S6 16S ribosomal RNA, partial sequence",1
"gi|1909404423|ref|NR_170477.1| Rheinheimera sediminis strain YQF-1 16S ribosomal RNA, partial sequence",1
"gi|1384992322|ref|NR_156071.1| Saccharicrinis aurantiacus strain HQYD1 16S ribosomal RNA, partial sequence",1
"gi|631253099|ref|NR_114297.1| Microvirga aerophila strain NBRC 106136 16S ribosomal RNA, partial sequence",1
"gi|343198847|ref|NR_043878.1| Methylobacterium jeotgali strain S2R03-9 16S ribosomal RNA, partial sequence",1
"gi|1864207105|ref|NR_169399.1| Methylobacterium segetis strain 17J42-1 16S ribosomal RNA, partial sequence",1
"gi|1520188702|ref|NR_159912.1| Brevundimonas humi strain CA-15 16S ribosomal RNA, partial sequence",1
"gi|219846351|ref|NR_025942.1| Wolinella succinogenes strain ATCC 29543 16S ribosomal RNA, partial sequence",1
"gi|2363084721|ref|NR_180609.1| Spirosoma utsteinense strain LMG 31447 16S ribosomal RNA, partial sequence",1
"gi|2836274903|ref|NR_197666.1| Aquabacterium humicola strain RJY3 16S ribosomal RNA, partial sequence",1
"gi|2363086035|ref|NR_181270.1| Roseococcus microcysteis strain NIBR12 16S ribosomal RNA, partial sequence",1
"gi|1811131507|ref|NR_165689.1| Viridibacterium curvum strain JJ016 16S ribosomal RNA, partial sequence",1
"gi|636558953|ref|NR_115010.1| Caldimonas hydrothermale strain HAN-85 16S ribosomal RNA, partial sequence",1
"gi|219846376|ref|NR_025967.1| Rickettsia honei strain RB 16S ribosomal RNA, partial sequence",1
"gi|1011034805|ref|NR_135707.1| Sphingomicrobium flavum strain CC-AMZ-30N 16S ribosomal RNA, partial sequence",1
"gi|1441204379|ref|NR_157794.1| Sphingomonas gotjawalisoli strain SN6-9 16S ribosomal RNA, partial sequence",1
"gi|1864207086|ref|NR_169380.1| Sphingomonas mohensis strain Z6 16S ribosomal RNA, partial sequence",1
"gi|631252079|ref|NR_113277.1| Halioglobus japonicus strain S1-36 16S ribosomal RNA, partial sequence",1
"gi|343198556|ref|NR_042856.1| Thermoanaerobacterium aciditolerans strain 761-119 16S ribosomal RNA, partial sequence",1
"gi|343199127|ref|NR_044621.1| Thermoanaerobacterium saccharolyticum DSM 7060 strain B6A-RI 16S ribosomal RNA, partial sequence",1
"gi|219878387|ref|NR_025526.1| Mycolicibacterium moriokaense strain DSM 44221 16S ribosomal RNA, partial sequence",1
"gi|959494920|ref|NR_133784.1| Methyloparacoccus murrellii strain R-49797 16S ribosomal RNA, partial sequence",1
"gi|470467748|ref|NR_074191.1| Pararhodospirillum photometricum DSM 122 16S ribosomal RNA, partial sequence",1
"gi|2180566309|ref|NR_174194.1| Cryobacterium melibiosiphilum strain Hh39 16S ribosomal RNA, partial sequence",1
"gi|219857131|ref|NR_024759.1| Paenibacillus glycanilyticus strain DS-1 16S ribosomal RNA, partial sequence",1
"gi|2363087235|ref|NR_181873.1| Pseudoneobacillus rhizosphaerae strain JJ-79 16S ribosomal RNA, partial sequence",1
"gi|1116030241|ref|NR_144699.1| Neobacillus jeddahensis strain JCE 16S ribosomal RNA, partial sequence",1
"gi|2363081198|ref|NR_178842.1| Cytobacillus formosensis strain CC-LY275 16S ribosomal RNA, partial sequence",1
"gi|2363083086|ref|NR_179791.1| Streptomyces triticisoli strain NEAU DSCPA1-4-4 16S ribosomal RNA, partial sequence",1
"gi|343202986|ref|NR_043491.1| Streptomyces flaveus strain NRRL B-16074 16S ribosomal RNA, partial sequence",1
"gi|2363084561|ref|NR_180529.1| Streptomyces tailanensis strain TRM68348 16S ribosomal RNA, partial sequence",1
"gi|2363083112|ref|NR_179804.1| Paremcibacter congregatus strain ZYL 16S ribosomal RNA, partial sequence",1
"gi|343198653|ref|NR_043197.1| Granulibacter bethesdensis CGDNIH1 16S ribosomal RNA, partial sequence",1
"gi|265678882|ref|NR_029188.1| Oxalobacter formigenes strain OXB 16S ribosomal RNA, partial sequence",1
"gi|566084884|ref|NR_108384.1| Hasllibacter halocynthiae strain KME 002 16S ribosomal RNA, partial sequence",1
"gi|1040567020|ref|NR_137369.1| Algimonas arctica strain SM1216 16S ribosomal RNA, partial sequence",1
"gi|219846858|ref|NR_026450.1| Ruminobacter amylophilus strain H 18 16S ribosomal RNA, complete sequence",1
"gi|1315204036|ref|NR_152706.1| Tsuneonella aeria strain 100921-2 16S ribosomal RNA, partial sequence",1
"gi|566085065|ref|NR_108695.1| Tsuneonella dongtanensis strain JM27 16S ribosomal RNA, partial sequence",1
"gi|1397641891|ref|NR_157001.1| Salinicola tamaricis strain F01 16S ribosomal RNA, partial sequence",1
"gi|645320610|ref|NR_117775.1| Litchfieldella rifensis strain HK31 16S ribosomal RNA, partial sequence",1
"gi|2363084585|ref|NR_180541.1| Kineobactrum salinum strain M2 16S ribosomal RNA, partial sequence",1
"gi|1520188705|ref|NR_159914.1| Nannocystis konarekensis strain MNa11734 16S ribosomal RNA, partial sequence",1
"gi|636560283|ref|NR_116343.1| Kaistella solincola strain 1YB-R12 16S ribosomal RNA, partial sequence",1
"gi|2621112311|ref|NR_189214.1| Marnyiella aurantia strain CX-624 16S ribosomal RNA, partial sequence",1
"gi|566085498|ref|NR_109542.1| Chryseobacterium taihuense strain THMBM1 16S ribosomal RNA, partial sequence",1
"gi|2363085155|ref|NR_180826.1| Anaerovibrio slackiae strain WCA-693-APC-5D-A 16S ribosomal RNA, partial sequence",1
"gi|659364582|ref|NR_121705.1| Megalodesulfovibrio gigas strain DSM 1382 16S ribosomal RNA, partial sequence",1
"gi|559795196|ref|NR_104785.1| Youngiibacter multivorans strain DSM 6139 16S ribosomal RNA, partial sequence",1
"gi|672239061|ref|NR_125650.1| Micromonospora jinlongensis strain NEAU-GRX11 16S ribosomal RNA, partial sequence",1
"gi|219878210|ref|NR_025349.1| Desulfomicrobium macestii strain M-9 16S ribosomal RNA, partial sequence",1
"gi|219846344|ref|NR_025934.1| Cardiobacterium hominis strain 6573 16S ribosomal RNA, partial sequence",1
"gi|343206092|ref|NR_044681.1| Suttonella indologenes strain ATCC 25869 16S ribosomal RNA, partial sequence",1
"gi|1779814868|ref|NR_164943.1| Wenzhouxiangella salilacus strain 15181 16S ribosomal RNA, partial sequence",1
"gi|219846478|ref|NR_026070.1| Kitasatospora paracochleata strain M-13 16S ribosomal RNA, partial sequence",1
"gi|645322029|ref|NR_118868.1| Kitasatospora cystarginea strain JCM 7356 16S ribosomal RNA, partial sequence",1
"gi|310975198|ref|NR_037062.1| Kitasatospora cinereorecta strain M-5 16S ribosomal RNA, partial sequence",1
"gi|219857176|ref|NR_024804.1| Herbaspirillum chlorophenolicum strain CPW301 16S ribosomal RNA, partial sequence",1
"gi|631252945|ref|NR_114143.1| Herbaspirillum chlorophenolicum strain NBRC 102525 16S ribosomal RNA, partial sequence",1
"gi|2962412232|ref|NR_199426.1| Bacillus yunxiaonensis strain FJAT-53711 16S ribosomal RNA, partial sequence",1
"gi|343200324|ref|NR_041011.1| Comamonas badia strain IAM 14839 16S ribosomal RNA, partial sequence",1
"gi|1779814854|ref|NR_164929.1| Marinobacter profundi strain PWS21 16S ribosomal RNA, partial sequence",1
"gi|1040567015|ref|NR_137364.1| Tamilnaduibacter salinus strain Mi 7 16S ribosomal RNA, partial sequence",1
"gi|636560730|ref|NR_116790.1| Neorhizobium petrolearium strain F11 16S ribosomal RNA, partial sequence",1
"gi|343200805|ref|NR_041492.1| Thalassospira tepidiphila MCCC 1A03514 strain 1-1B 16S ribosomal RNA, partial sequence",1
"gi|1491505232|ref|NR_159080.1| Polynucleobacter aenigmaticus strain MWH-K35W1 16S ribosomal RNA, complete sequence",1
"gi|444303974|ref|NR_074397.1| Caldilinea aerophila DSM 14535 = NBRC 104270 16S ribosomal RNA, partial sequence",1
"gi|961555241|ref|NR_134210.1| Symbiobacterium turbinis strain KY46 16S ribosomal RNA, partial sequence",1
"gi|1277396251|ref|NR_151962.1| Wenyingzhuangia fucanilytica strain CZ1127 16S ribosomal RNA, partial sequence",1
"gi|636558627|ref|NR_114684.1| Acetobacter pomorum strain LTH2458 16S ribosomal RNA, partial sequence",1
"gi|645320288|ref|NR_117529.1| Mycolicibacter algericus DSM 45454 strain Bejaia 16S ribosomal RNA, partial sequence",1
"gi|636559617|ref|NR_115677.1| Mycolicibacter terrae strain ATCC 15755 16S ribosomal RNA, partial sequence",1
"gi|1269860193|ref|NR_028945.2| Mycobacterium holsaticum strain 1406 16S ribosomal RNA, complete sequence",1
"gi|2296162799|ref|NR_177748.1| Sinocapsa zengkensis 16S ribosomal RNA, partial sequence",1
"gi|645320527|ref|NR_117713.1| Legionella lansingensis strain DSM 19556 16S ribosomal RNA, partial sequence",1
"gi|2363086886|ref|NR_181700.1| Collimonas humicola strain RLT1W51 16S ribosomal RNA, partial sequence",1
"gi|2363086884|ref|NR_181699.1| Collimonas silvisoli strain RXD178 16S ribosomal RNA, partial sequence",1
"gi|631251419|ref|NR_112616.1| Thermosipho globiformans strain MN14 16S ribosomal RNA, partial sequence",1
"gi|961555252|ref|NR_134221.1| Thermosipho activus strain Rift-s3 16S ribosomal RNA, partial sequence",1
"gi|1953646762|ref|NR_171542.1| Cohnella endophytica strain M2MS4P-1 16S ribosomal RNA, partial sequence",1
"gi|672239074|ref|NR_125663.1| Cohnella lupini strain RLAHU4B 16S ribosomal RNA, partial sequence",1
"gi|1033657161|ref|NR_137251.1| Cohnella collisoli strain NKM-5 16S ribosomal RNA, partial sequence",1
"gi|2363084401|ref|NR_180448.1| Mucisphaera calidilacus strain Pan265 16S ribosomal RNA, partial sequence",1
"gi|631251600|ref|NR_112798.1| Phycisphaera mikurensis strain FYK2301M01 16S ribosomal RNA, partial sequence",1
"gi|2836274993|ref|NR_197756.1| Flavobacterium maritimum strain SYSU M80005 16S ribosomal RNA, partial sequence",1
"gi|2136551623|ref|NR_173627.1| Thermosynergistes pyruvativorans strain S15 16S ribosomal RNA, complete sequence",1
"gi|636559235|ref|NR_115292.1| Phenylobacterium zucineum HLK1 16S ribosomal RNA, partial sequence",1
"gi|636558708|ref|NR_114765.1| Clostridium bowmanii strain A-1/C-an/C1 16S ribosomal RNA, partial sequence",1
"gi|2836274909|ref|NR_197672.1| Svornostia abyssi strain J379 16S ribosomal RNA, partial sequence",1
"gi|2363080603|ref|NR_178542.1| Paenibacillus ihuae strain GD6 16S ribosomal RNA, partial sequence",1
"gi|343201074|ref|NR_041761.1| Thermoactinomyces vulgaris strain KCTC 9076 16S ribosomal RNA, partial sequence",1
"gi|1864207172|ref|NR_169467.1| Chelatococcus thermostellatus strain MW9 16S ribosomal RNA, partial sequence",1
"gi|2363080675|ref|NR_178579.1| Desulfohalovibrio reitneri strain L21-Syr-AB 16S ribosomal RNA, partial sequence",1
"gi|343200182|ref|NR_040869.1| Cupriavidus laharis strain 1263a 16S ribosomal RNA, partial sequence",1
"gi|2363086681|ref|NR_181597.1| Brevundimonas vitisensis strain GR-TSA-9 16S ribosomal RNA, partial sequence",1
"gi|343202298|ref|NR_042584.1| Mycetohabitans endofungorum strain HKI 456 16S ribosomal RNA, partial sequence",1
"gi|219846522|ref|NR_026114.1| Roseococcus thiosulfatophilus strain RB-3 16S ribosomal RNA, partial sequence",1
"gi|343199036|ref|NR_044369.1| Roseococcus suduntuyensis strain SHET 16S ribosomal RNA, partial sequence",1
"gi|1779814919|ref|NR_164993.1| Pedobacter changchengzhani strain E01020 16S ribosomal RNA, partial sequence",1
"gi|2836274884|ref|NR_197647.1| Sphingobacterium zhuxiongii strain dk4302 16S ribosomal RNA, partial sequence",1
"gi|1779814902|ref|NR_164977.1| Spirosoma sordidisoli strain TY50 16S ribosomal RNA, partial sequence",1
"gi|2363080215|ref|NR_178332.1| Mycobacterium dioxanotrophicus strain PH-06 16S ribosomal RNA, partial sequence",1
"gi|1397641843|ref|NR_156953.1| Mycobacterium persicum strain AFPC-000227 16S ribosomal RNA, partial sequence",1
"gi|1277396242|ref|NR_151953.1| Mycolicibacterium lutetiense strain 071 16S ribosomal RNA, partial sequence",1
